date,killzone,direction,entry_ts,entry_px,orh,orl,or_width,atr,exit_idx,exit_px,pts,r_mult,reason,mae,mfe,risk,bars_held
2020-09-23,NY,SHORT,2020-09-23 16:34:00,13962.25,14002.25,13963.5,38.75,9.017857142857142,282471,13962.25,0.0,0.0,BE,16.5,16.0,20.039682539682538,6
2020-09-24,LON,LONG,2020-09-24 10:06:00,13612.25,13610.25,13563.5,46.75,11.303571428571429,283451,13612.25,0.0,0.0,BE,7.25,21.25,25.11904761904762,10
2020-09-24,NY,LONG,2020-09-24 16:31:00,13606.5,13576.25,13507.25,69.0,12.678571428571429,283828,13606.5,0.0,0.0,BE,5.0,21.0,28.174603174603178,2
2020-09-25,LON,SHORT,2020-09-25 10:06:00,13728.25,13761.5,13729.25,32.25,8.0,284809,13728.25,0.0,0.0,BE,3.25,19.75,17.77777777777778,3
2020-09-25,NY,LONG,2020-09-25 16:05:00,13771.0,13765.25,13719.75,45.5,8.196428571428571,285183,13752.785714285714,-18.214285714286234,-1.0000000000000284,SL_INITIAL,19.5,6.5,18.214285714285715,18
2020-09-28,LON,LONG,2020-09-28 10:12:00,14062.5,14062.25,14043.0,19.25,5.410714285714286,286250,14097.2,34.70000000000073,2.8859405940594667,TRAIL_3.0R,12.0,43.75,12.023809523809524,73
2020-09-28,NY,SHORT,2020-09-28 16:14:00,14181.75,14208.75,14182.0,26.75,5.25,286548,14193.416666666666,-11.66666666666606,-0.9999999999999479,SL_INITIAL,13.0,4.0,11.666666666666668,9
2020-09-29,LON,SHORT,2020-09-29 10:01:00,14217.25,14253.5,14221.75,31.75,6.053571428571429,287552,14203.2,14.049999999999272,1.044424778761008,TRAIL_2.0R,9.0,29.5,13.452380952380953,21
2020-09-29,NY,SHORT,2020-09-29 16:26:00,14188.25,14217.75,14193.0,24.75,4.642857142857143,287918,14188.25,0.0,0.0,BE,1.75,7.75,10.317460317460318,2
2020-09-30,LON,LONG,2020-09-30 10:03:00,14078.75,14072.0,14043.25,28.75,9.053571428571429,288922,14078.75,0.0,0.0,BE,3.0,28.5,20.11904761904762,24
2020-09-30,NY,LONG,2020-09-30 16:09:00,14179.0,14170.0,14124.25,45.75,6.196428571428571,289266,14165.230158730159,-13.769841269840981,-0.9999999999999791,SL_INITIAL,15.75,1.0,13.769841269841269,2
2020-10-01,LON,SHORT,2020-10-01 10:03:00,14327.5,14351.5,14330.5,21.0,4.660714285714286,290277,14337.857142857143,-10.357142857143117,-1.0000000000000253,SL_INITIAL,12.75,4.5,10.357142857142856,14
2020-10-01,NY,SHORT,2020-10-01 16:20:00,14391.5,14439.75,14392.75,47.0,5.589285714285714,290652,14391.5,0.0,0.0,BE,13.75,9.75,12.420634920634921,12
2020-10-02,LON,LONG,2020-10-02 10:09:00,14268.25,14266.25,14219.75,46.5,12.357142857142858,291665,14268.25,0.0,0.0,BE,7.5,25.5,27.460317460317462,31
2020-10-02,NY,SHORT,2020-10-02 16:04:00,14137.0,14208.0,14141.75,66.25,8.375,291991,14137.0,0.0,0.0,BE,2.5,13.25,18.61111111111111,2
2020-10-05,LON,LONG,2020-10-05 10:02:00,14175.75,14173.0,14140.0,33.0,7.553571428571429,293001,14158.964285714286,-16.785714285713766,-0.9999999999999691,SL_INITIAL,23.5,4.5,16.785714285714285,9
2020-10-05,NY,LONG,2020-10-05 16:16:00,14171.75,14171.0,14144.5,26.5,3.982142857142857,293386,14178.9,7.149999999999636,0.7149999999999637,TRAIL_2.0R,8.5,22.0,10.0,20
2020-10-06,LON,LONG,2020-10-06 10:02:00,14305.0,14304.5,14290.0,14.5,3.7857142857142856,294366,14318.0,13.0,1.3,TRAIL_2.0R,4.5,26.0,10.0,9
2020-10-06,NY,LONG,2020-10-06 16:31:00,14308.0,14307.0,14282.5,24.5,5.678571428571429,294749,14308.0,0.0,0.0,BE,0.25,14.75,12.619047619047619,3
2020-10-07,LON,LONG,2020-10-07 10:07:00,14178.25,14173.5,14158.0,15.5,5.660714285714286,295792,14178.25,0.0,0.0,BE,0.5,23.5,12.579365079365079,65
2020-10-07,NY,LONG,2020-10-07 16:24:00,14235.75,14233.0,14204.75,28.25,4.892857142857143,296118,14261.35,25.600000000000364,2.354452554744559,TRAIL_3.0R,8.5,39.75,10.873015873015873,14
2020-10-08,LON,SHORT,2020-10-08 11:27:00,14372.5,14415.25,14379.5,35.75,4.285714285714286,297190,14382.5,-10.0,-1.0,SL_INITIAL,10.75,3.75,10.0,18
2020-10-08,NY,LONG,2020-10-08 16:01:00,14411.5,14410.5,14387.0,23.5,3.107142857142857,297449,14411.5,0.0,0.0,BE,1.0,6.0,10.0,3
2020-10-09,NY,LONG,2020-10-09 16:42:00,14462.0,14460.5,14430.25,30.25,9.589285714285714,298865,14462.0,0.0,0.0,BE,9.75,21.25,21.30952380952381,13
2020-10-12,LON,SHORT,2020-10-12 10:04:00,14618.5,14629.5,14618.75,10.75,2.517857142857143,299836,14628.5,-10.0,-1.0,SL_INITIAL,15.25,1.5,10.0,17
2020-10-12,NY,SHORT,2020-10-12 16:01:00,14772.25,14800.5,14774.75,25.75,3.4285714285714284,300182,14782.25,-10.0,-1.0,SL_INITIAL,12.5,2.0,10.0,6
2020-10-13,NY,SHORT,2020-10-13 16:01:00,14977.0,15060.25,14990.25,70.0,8.642857142857142,301555,14977.0,0.0,0.0,BE,9.25,13.75,19.206349206349206,14
2020-10-14,LON,SHORT,2020-10-14 10:13:00,14983.25,15021.75,14989.25,32.5,7.285714285714286,302568,14983.25,0.0,0.0,BE,9.0,15.5,16.19047619047619,10
2020-10-14,NY,SHORT,2020-10-14 16:31:00,14927.5,14972.5,14942.0,30.5,7.464285714285714,302938,14927.5,0.0,0.0,BE,8.0,10.5,16.58730158730159,2
2020-10-15,LON,SHORT,2020-10-15 11:04:00,14682.25,14737.75,14686.0,51.75,7.178571428571429,303997,14655.45,26.799999999999272,1.6799999999999544,TRAIL_2.0R,3.75,42.5,15.952380952380953,23
2020-10-15,NY,LONG,2020-10-15 16:33:00,14673.5,14656.25,14610.75,45.5,10.767857142857142,304328,14700.65,27.149999999999636,1.1346268656716267,TRAIL_2.0R,19.25,50.25,23.928571428571427,25
2020-10-16,LON,LONG,2020-10-16 10:00:00,14740.5,14732.5,14701.75,30.75,5.803571428571429,305278,14727.603174603175,-12.89682539682508,-0.9999999999999754,SL_INITIAL,15.0,2.25,12.896825396825397,3
2020-10-16,NY,LONG,2020-10-16 16:29:00,14816.75,14814.25,14784.75,29.5,4.821428571428571,305665,14806.035714285714,-10.714285714286234,-1.0000000000000486,SL_INITIAL,11.75,2.0,10.714285714285714,1
2020-10-19,LON,SHORT,2020-10-19 10:23:00,14549.25,14611.25,14561.5,49.75,9.767857142857142,306685,14530.55,18.700000000000728,0.8614990859232511,TRAIL_2.0R,7.5,45.25,21.706349206349206,22
2020-10-19,NY,LONG,2020-10-19 16:06:00,14583.75,14582.75,14556.5,26.25,4.553571428571429,306937,14583.75,0.0,0.0,BE,5.0,8.75,10.119047619047619,4
2020-10-20,LON,SHORT,2020-10-20 10:55:00,14556.25,14635.75,14565.0,70.75,11.232142857142858,308004,14556.25,0.0,0.0,BE,1.25,18.75,24.960317460317462,2
2020-10-20,NY,LONG,2020-10-20 16:08:00,14557.5,14553.25,14538.75,14.5,4.785714285714286,308272,14557.5,0.0,0.0,BE,0.5,19.25,10.634920634920634,30
2020-10-21,LON,LONG,2020-10-21 10:17:00,14562.0,14558.5,14511.5,47.0,9.089285714285714,309281,14562.0,0.0,0.0,BE,7.25,16.25,20.198412698412696,10
2020-10-22,LON,LONG,2020-10-22 10:05:00,14512.75,14512.25,14467.75,44.5,8.232142857142858,310578,14494.45634920635,-18.29365079365016,-0.9999999999999653,SL_INITIAL,19.75,3.5,18.293650793650794,13
2020-10-22,NY,SHORT,2020-10-22 16:06:00,14491.0,14514.75,14491.5,23.25,4.339285714285714,310855,14491.0,0.0,0.0,BE,0.75,5.75,10.0,2
2020-10-23,LON,LONG,2020-10-23 10:06:00,14485.25,14485.0,14455.0,30.0,4.857142857142857,311889,14485.25,0.0,0.0,BE,9.25,6.75,10.793650793650793,16
2020-10-26,NY,LONG,2020-10-26 16:03:00,14530.25,14522.75,14410.25,112.5,14.928571428571429,313005,14497.075396825398,-33.17460317460245,-0.9999999999999781,SL_INITIAL,36.0,9.0,33.17460317460318,20
2020-10-27,LON,SHORT,2020-10-27 10:10:00,14367.5,14392.0,14368.25,23.75,6.517857142857143,314019,14367.5,0.0,0.0,BE,3.0,22.0,14.484126984126986,22
2020-10-27,NY,SHORT,2020-10-27 16:23:00,14338.75,14421.75,14342.0,79.75,12.321428571428571,314382,14366.130952380952,-27.380952380952294,-0.9999999999999969,SL_INITIAL,36.75,9.0,27.38095238095238,12
2020-10-28,LON,LONG,2020-10-28 10:00:00,14361.5,14358.25,14326.0,32.25,4.553571428571429,315354,14361.5,0.0,0.0,BE,4.75,10.25,10.119047619047619,3
2020-10-28,NY,SHORT,2020-10-28 16:17:00,14091.5,14266.75,14110.0,156.75,18.375,315744,14091.5,0.0,0.0,BE,11.25,39.25,40.83333333333333,16
2020-10-29,LON,LONG,2020-10-29 10:01:00,14103.5,14099.75,14056.0,43.75,5.928571428571429,316725,14103.5,0.0,0.0,BE,2.75,19.25,13.174603174603174,8
2020-10-29,NY,LONG,2020-10-29 16:04:00,14127.75,14115.75,14014.25,101.5,17.035714285714285,317103,14127.75,0.0,0.0,BE,37.5,19.25,37.857142857142854,23
2020-10-30,LON,LONG,2020-10-30 10:03:00,13962.25,13956.75,13911.25,45.5,7.875,318127,13962.25,0.0,0.0,BE,15.75,28.75,17.5,43
2020-10-30,NY,SHORT,2020-10-30 16:14:00,13966.75,14125.0,13975.5,149.5,20.0,318479,13900.95,65.79999999999927,1.4804999999999837,TRAIL_2.0R,4.5,100.75,44.44444444444444,24
2020-11-02,LON,LONG,2020-11-02 10:52:00,13952.5,13948.5,13907.0,41.5,6.857142857142857,319455,13976.25,23.75,1.55859375,TRAIL_2.0R,0.5,40.0,15.238095238095237,17
2020-11-02,NY,SHORT,2020-11-02 16:01:00,13968.25,13991.75,13969.5,22.25,5.517857142857143,319754,13968.25,0.0,0.0,BE,3.25,14.5,12.261904761904763,7
2020-11-03,LON,SHORT,2020-11-03 10:01:00,13932.25,13961.75,13934.0,27.75,5.392857142857143,320763,13944.234126984127,-11.984126984127215,-1.000000000000019,SL_INITIAL,13.5,1.75,11.984126984126986,11
2020-11-03,NY,SHORT,2020-11-03 16:33:00,13961.5,14002.75,13969.25,33.5,7.571428571428571,321147,13961.5,0.0,0.0,BE,5.25,16.5,16.825396825396826,3
2020-11-04,LON,LONG,2020-11-04 10:29:00,14371.0,14342.75,14147.75,195.0,21.535714285714285,322146,14371.0,0.0,0.0,BE,8.0,37.75,47.857142857142854,2
2020-11-04,NY,SHORT,2020-11-04 16:09:00,14488.5,14574.75,14499.75,75.0,11.928571428571429,322489,14488.5,0.0,0.0,BE,5.0,26.5,26.507936507936506,5
2020-11-05,LON,LONG,2020-11-05 10:14:00,14861.25,14861.0,14827.25,33.75,10.910714285714286,323509,14861.25,0.0,0.0,BE,13.75,22.5,24.246031746031747,15
2020-11-05,NY,SHORT,2020-11-05 16:02:00,14896.5,14918.25,14897.5,20.75,6.071428571428571,323856,14878.7,17.799999999999272,1.319294117647005,TRAIL_2.0R,0.75,32.5,13.49206349206349,14
2020-11-06,LON,LONG,2020-11-06 10:06:00,14848.0,14842.75,14807.75,35.0,8.928571428571429,324860,14848.0,0.0,0.0,BE,11.25,23.75,19.841269841269842,9
2020-11-06,NY,LONG,2020-11-06 16:00:00,14865.25,14864.0,14796.0,68.0,6.892857142857143,325208,14865.25,0.0,0.0,BE,0.0,8.5,15.317460317460318,3
2020-11-09,LON,LONG,2020-11-09 10:47:00,15177.5,15175.75,15132.75,43.0,8.714285714285714,326266,15177.5,0.0,0.0,BE,2.5,13.0,19.365079365079364,9
2020-11-09,NY,SHORT,2020-11-09 16:34:00,14966.75,15132.25,14979.5,152.75,26.821428571428573,326606,14966.75,0.0,0.0,BE,17.5,51.25,50.0,3
2020-11-10,LON,LONG,2020-11-10 10:06:00,14684.25,14672.75,14609.0,63.75,13.178571428571429,327590,14684.25,0.0,0.0,BE,9.5,15.0,29.28571428571429,10
2020-11-10,NY,LONG,2020-11-10 16:06:00,14513.25,14511.75,14459.75,52.0,7.785714285714286,327967,14570.0,56.75,3.2800458715596323,TRAIL_4.0R,0.5,78.25,17.301587301587304,27
2020-11-11,LON,LONG,2020-11-11 10:35:00,14525.75,14516.5,14419.0,97.5,12.196428571428571,329008,14579.1,53.350000000000364,1.9684040995607748,TRAIL_2.0R,17.0,77.0,27.103174603174605,34
2020-11-11,NY,SHORT,2020-11-11 16:27:00,14559.0,14605.25,14560.0,45.25,5.714285714285714,329330,14571.698412698413,-12.698412698413449,-1.000000000000059,SL_INITIAL,18.5,12.25,12.698412698412698,4
2020-11-12,LON,LONG,2020-11-12 11:09:00,14713.0,14700.75,14657.5,43.25,6.214285714285714,330417,14768.45,55.45000000000073,4.01534482758626,TRAIL_4.0R,6.5,68.5,13.80952380952381,44
2020-11-12,NY,SHORT,2020-11-12 16:32:00,14736.0,14778.5,14742.0,36.5,8.267857142857142,330698,14736.0,0.0,0.0,BE,12.0,12.25,18.373015873015873,2
2020-11-13,LON,LONG,2020-11-13 10:01:00,14746.5,14743.0,14711.5,31.5,6.214285714285714,331696,14746.5,0.0,0.0,BE,2.75,16.75,13.80952380952381,26
2020-11-13,NY,SHORT,2020-11-13 16:30:00,14733.75,14757.75,14734.0,23.75,4.589285714285714,332060,14743.948412698413,-10.198412698413449,-1.0000000000000737,SL_INITIAL,19.25,3.5,10.198412698412698,1
2020-11-16,LON,SHORT,2020-11-16 10:02:00,14836.25,14872.0,14849.5,22.5,6.196428571428571,333039,14850.019841269841,-13.769841269840981,-0.9999999999999791,SL_INITIAL,14.5,3.25,13.769841269841269,3
2020-11-16,NY,LONG,2020-11-16 16:04:00,14749.5,14747.25,14726.0,21.25,5.553571428571429,333422,14769.25,19.75,1.60032154340836,TRAIL_2.0R,2.5,29.25,12.341269841269842,24
2020-11-17,LON,LONG,2020-11-17 10:02:00,14871.0,14868.25,14853.75,14.5,3.5357142857142856,334436,14879.05,8.049999999999272,0.8049999999999272,TRAIL_2.0R,1.5,20.25,10.0,35
2020-11-17,NY,LONG,2020-11-17 16:33:00,14883.75,14879.25,14852.25,27.0,6.589285714285714,334794,14869.107142857143,-14.642857142856883,-0.9999999999999821,SL_INITIAL,16.5,1.75,14.642857142857144,2
2020-11-18,LON,LONG,2020-11-18 10:21:00,14821.25,14820.0,14782.0,38.0,5.303571428571429,335796,14838.9,17.649999999999636,1.4975757575757267,TRAIL_2.0R,3.0,32.0,11.785714285714286,11
2020-11-18,NY,SHORT,2020-11-18 16:09:00,14819.5,14839.25,14821.0,18.25,3.9642857142857144,336149,14805.6,13.899999999999636,1.3899999999999637,TRAIL_2.0R,1.0,26.5,10.0,16
2020-11-19,LON,SHORT,2020-11-19 10:07:00,14715.0,14727.0,14715.25,11.75,4.714285714285714,337155,14715.0,0.0,0.0,BE,5.5,19.5,10.476190476190476,19
2020-11-19,NY,SHORT,2020-11-19 16:11:00,14705.5,14723.5,14705.75,17.75,3.4464285714285716,337506,14715.5,-10.0,-1.0,SL_INITIAL,12.0,1.5,10.0,6
2020-11-20,LON,SHORT,2020-11-20 10:01:00,14807.5,14829.25,14811.0,18.25,3.9107142857142856,338498,14817.5,-10.0,-1.0,SL_INITIAL,10.5,0.5,10.0,3
2020-11-20,NY,SHORT,2020-11-20 16:01:00,14828.75,14840.25,14829.75,10.5,3.0714285714285716,338869,14838.75,-10.0,-1.0,SL_INITIAL,10.75,4.5,10.0,14
2020-11-23,LON,LONG,2020-11-23 10:07:00,14800.25,14792.5,14775.5,17.0,4.089285714285714,339868,14800.25,0.0,0.0,BE,4.75,5.25,10.0,2
2020-11-23,NY,LONG,2020-11-23 16:31:00,14804.75,14801.0,14760.75,40.25,4.410714285714286,340255,14804.75,0.0,0.0,BE,2.0,13.25,10.0,5
2020-11-24,LON,LONG,2020-11-24 10:02:00,14817.0,14815.25,14801.0,14.25,3.7857142857142856,341246,14807.0,-10.0,-1.0,SL_INITIAL,10.0,4.25,10.0,29
2020-11-24,NY,LONG,2020-11-24 16:25:00,14804.0,14803.25,14787.5,15.75,2.607142857142857,341604,14794.0,-10.0,-1.0,SL_INITIAL,11.0,1.5,10.0,4
2020-11-25,LON,SHORT,2020-11-25 10:13:00,14955.5,14969.5,14957.25,12.25,5.285714285714286,342617,14967.246031746032,-11.746031746031804,-1.0000000000000049,SL_INITIAL,14.0,4.0,11.746031746031747,24
2020-11-25,NY,LONG,2020-11-25 16:33:00,14966.5,14964.5,14925.0,39.5,5.696428571428571,342975,14953.84126984127,-12.658730158729668,-0.9999999999999613,SL_INITIAL,16.5,4.0,12.658730158730158,2
2020-11-26,LON,LONG,2020-11-26 10:12:00,15056.0,15044.0,15035.5,8.5,4.178571428571429,343962,15046.0,-10.0,-1.0,SL_INITIAL,10.25,0.5,10.0,5
2020-11-26,NY,SHORT,2020-11-26 16:04:00,15038.5,15046.0,15039.75,6.25,1.75,344336,15048.5,-10.0,-1.0,SL_INITIAL,19.75,0.0,10.0,27
2020-11-27,LON,LONG,2020-11-27 10:08:00,15042.5,15037.25,15026.75,10.5,3.5357142857142856,345105,15032.5,-10.0,-1.0,SL_INITIAL,10.5,0.75,10.0,12
2020-11-27,NY,LONG,2020-11-27 16:34:00,15092.25,15083.75,15055.75,28.0,6.178571428571429,345484,15078.519841269841,-13.730158730159019,-1.0000000000000209,SL_INITIAL,14.75,6.0,13.730158730158731,5
2020-11-30,LON,LONG,2020-11-30 10:01:00,15070.5,15065.5,15045.5,20.0,5.5,346243,15070.5,0.0,0.0,BE,3.0,13.25,12.222222222222223,2
2020-11-30,NY,LONG,2020-11-30 16:07:00,15125.25,15124.0,15104.0,20.0,4.107142857142857,346617,15125.25,0.0,0.0,BE,5.75,10.0,10.0,10
2020-12-01,LON,SHORT,2020-12-01 10:01:00,15225.0,15243.5,15227.25,16.25,3.0535714285714284,347624,15203.2,21.799999999999272,2.1799999999999273,TRAIL_2.0R,0.0,31.5,10.0,18
2020-12-01,NY,LONG,2020-12-01 16:06:00,15225.5,15225.0,15205.0,20.0,3.0535714285714284,347976,15225.5,0.0,0.0,BE,3.75,5.5,10.0,5
2020-12-02,LON,SHORT,2020-12-02 10:02:00,15268.0,15282.25,15270.25,12.0,3.8392857142857144,348976,15268.0,0.0,0.0,BE,3.75,7.5,10.0,4
2020-12-02,NY,SHORT,2020-12-02 16:18:00,15233.25,15249.0,15236.0,13.0,4.464285714285714,349357,15233.25,0.0,0.0,BE,3.75,18.75,10.0,9
2020-12-03,LON,LONG,2020-12-03 10:00:00,15323.0,15321.5,15311.0,10.5,2.7142857142857144,350342,15313.0,-10.0,-1.0,SL_INITIAL,10.0,3.25,10.0,7
2020-12-03,NY,LONG,2020-12-03 16:34:00,15338.25,15332.75,15305.75,27.0,6.0,350732,15338.25,0.0,0.0,BE,13.0,9.5,13.333333333333332,3
2020-12-04,LON,LONG,2020-12-04 10:02:00,15360.75,15352.5,15344.5,8.0,3.607142857142857,351774,15350.75,-10.0,-1.0,SL_INITIAL,11.25,3.75,10.0,72
2020-12-04,NY,SHORT,2020-12-04 16:31:00,15313.75,15348.75,15315.75,33.0,4.107142857142857,352092,15323.75,-10.0,-1.0,SL_INITIAL,12.0,7.5,10.0,1
2020-12-07,LON,SHORT,2020-12-07 10:04:00,15365.5,15375.0,15369.0,6.0,2.892857142857143,353084,15355.6,9.899999999999636,0.9899999999999636,TRAIL_2.0R,6.25,23.0,10.0,15
2020-12-07,NY,LONG,2020-12-07 16:01:00,15379.75,15377.0,15367.5,9.5,2.3392857142857144,353456,15369.75,-10.0,-1.0,SL_INITIAL,10.25,3.5,10.0,30
2020-12-08,LON,LONG,2020-12-08 10:42:00,15427.5,15426.25,15414.0,12.25,1.8035714285714286,354529,15427.5,0.0,0.0,BE,3.0,15.75,10.0,57
2020-12-08,NY,LONG,2020-12-08 16:13:00,15413.0,15412.25,15398.5,13.75,2.7857142857142856,354823,15413.0,0.0,0.0,BE,18.0,18.0,10.0,20
2020-12-09,LON,SHORT,2020-12-09 10:01:00,15487.75,15492.5,15488.25,4.25,1.75,355823,15487.75,0.0,0.0,BE,4.25,17.0,10.0,27
2020-12-09,NY,LONG,2020-12-09 16:27:00,15476.75,15476.5,15463.5,13.0,1.7321428571428572,356186,15466.75,-10.0,-1.0,SL_INITIAL,12.5,1.75,10.0,4
2020-12-10,LON,LONG,2020-12-10 10:07:00,15174.5,15171.5,15156.75,14.75,5.982142857142857,357214,15201.02,26.520000000000437,1.9949373134328687,TRAIL_2.0R,11.5,35.0,13.293650793650793,102
2020-12-10,NY,SHORT,2020-12-10 16:11:00,15091.25,15163.5,15097.5,66.0,7.178571428571429,357460,15091.25,0.0,0.0,BE,3.75,11.25,15.952380952380953,5
2020-12-11,LON,SHORT,2020-12-11 10:01:00,15214.5,15229.0,15218.0,11.0,2.0357142857142856,358460,15194.3,20.200000000000728,2.020000000000073,TRAIL_3.0R,9.25,44.0,10.0,20
2020-12-11,NY,LONG,2020-12-11 16:22:00,15176.75,15175.5,15155.5,20.0,2.5892857142857144,358830,15176.75,0.0,0.0,TRAIL_2.0R,22.0,21.5,10.0,11
2020-12-14,LON,SHORT,2020-12-14 10:09:00,15252.0,15280.75,15253.75,27.0,4.714285714285714,359828,15252.0,0.0,0.0,BE,9.0,7.0,10.476190476190476,22
2020-12-14,NY,LONG,2020-12-14 16:12:00,15274.0,15273.75,15250.5,23.25,2.9642857142857144,360206,15341.1,67.10000000000036,6.710000000000036,TRAIL_5.0R,8.25,78.75,10.0,38
2020-12-15,LON,LONG,2020-12-15 10:06:00,15348.5,15337.5,15322.75,14.75,4.178571428571429,361175,15348.5,0.0,0.0,BE,3.5,7.0,10.0,8
2020-12-15,NY,LONG,2020-12-15 16:11:00,15407.0,15406.25,15390.0,16.25,2.9642857142857144,361552,15407.0,0.0,0.0,BE,7.25,9.25,10.0,20
2020-12-16,LON,SHORT,2020-12-16 10:05:00,15455.25,15466.25,15455.5,10.75,2.6785714285714284,362533,15465.25,-10.0,-1.0,SL_INITIAL,11.25,0.5,10.0,2
2020-12-16,NY,SHORT,2020-12-16 16:36:00,15440.0,15475.5,15445.25,30.25,7.446428571428571,362936,15440.0,0.0,0.0,BE,10.5,23.5,16.547619047619047,14
2020-12-17,LON,LONG,2020-12-17 10:10:00,15584.5,15583.5,15569.75,13.75,2.607142857142857,363934,15584.5,0.0,0.0,BE,5.75,8.25,10.0,33
2020-12-17,NY,LONG,2020-12-17 16:02:00,15581.5,15581.0,15568.75,12.25,2.7142857142857144,364272,15581.5,0.0,0.0,BE,2.0,7.5,10.0,19
2020-12-18,LON,LONG,2020-12-18 10:04:00,15578.75,15576.0,15568.75,7.25,2.375,365271,15578.75,0.0,0.0,BE,2.0,6.5,10.0,11
2020-12-18,NY,LONG,2020-12-18 16:02:00,15626.25,15625.5,15607.25,18.25,2.4285714285714284,365638,15626.25,0.0,0.0,BE,6.5,8.0,10.0,20
2020-12-21,LON,LONG,2020-12-21 10:00:00,15575.0,15572.5,15539.75,32.75,3.9107142857142856,366623,15565.0,-10.0,-1.0,SL_INITIAL,11.0,0.5,10.0,2
2020-12-21,NY,LONG,2020-12-21 16:18:00,15436.0,15433.0,15408.0,25.0,6.053571428571429,367010,15422.547619047618,-13.452380952381645,-1.0000000000000515,SL_INITIAL,14.0,0.25,13.452380952380953,11
2020-12-22,LON,LONG,2020-12-22 10:11:00,15542.5,15540.25,15510.75,29.5,6.071428571428571,368065,15568.4,25.899999999999636,1.9196470588235026,TRAIL_2.0R,10.5,38.5,13.49206349206349,68
2020-12-22,NY,SHORT,2020-12-22 16:01:00,15584.5,15595.75,15586.5,9.25,3.25,368349,15584.5,0.0,0.0,BE,1.75,5.0,10.0,2
2020-12-23,LON,LONG,2020-12-23 10:03:00,15579.0,15577.0,15563.5,13.5,3.5714285714285716,369383,15569.0,-10.0,-1.0,SL_INITIAL,12.25,4.25,10.0,29
2020-12-23,NY,SHORT,2020-12-23 16:32:00,15545.75,15574.75,15553.5,21.25,5.446428571428571,369745,15545.75,0.0,0.0,BE,2.25,12.0,12.103174603174603,2
2020-12-24,LON,LONG,2020-12-24 10:07:00,15514.5,15510.5,15499.5,11.0,2.607142857142857,370725,15514.5,0.0,0.0,BE,3.25,6.75,10.0,2
2020-12-24,NY,SHORT,2020-12-24 16:30:00,15504.0,15510.75,15504.5,6.25,2.107142857142857,371107,15514.0,-10.0,-1.0,SL_INITIAL,15.25,3.5,10.0,1
2020-12-28,LON,SHORT,2020-12-28 10:07:00,15625.75,15642.0,15626.75,15.25,2.0892857142857144,371895,15625.75,0.0,0.0,BE,1.75,10.0,10.0,17
2020-12-28,NY,LONG,2020-12-28 16:16:00,15671.25,15671.0,15650.25,20.75,2.3035714285714284,372260,15661.25,-10.0,-1.0,SL_INITIAL,10.25,0.0,10.0,13
2020-12-29,LON,LONG,2020-12-29 10:10:00,15741.25,15740.25,15731.0,9.25,1.9464285714285714,373318,15731.25,-10.0,-1.0,SL_INITIAL,10.75,2.0,10.0,72
2020-12-29,NY,SHORT,2020-12-29 16:14:00,15729.5,15736.5,15730.0,6.5,1.8214285714285714,373627,15739.5,-10.0,-1.0,SL_INITIAL,17.5,3.25,10.0,17
2020-12-30,LON,SHORT,2020-12-30 11:03:00,15724.75,15740.5,15725.5,15.0,1.9642857142857142,374725,15734.75,-10.0,-1.0,SL_INITIAL,11.0,2.25,10.0,61
2020-12-30,NY,SHORT,2020-12-30 16:04:00,15739.5,15750.5,15740.0,10.5,2.0892857142857144,374993,15739.5,0.0,0.0,BE,13.0,5.75,10.0,28
2020-12-31,LON,SHORT,2020-12-31 10:17:00,15682.75,15697.0,15683.75,13.25,2.142857142857143,376103,15688.75,-6.0,-0.6,MAX_HOLD,9.75,2.25,10.0,120
2020-12-31,NY,SHORT,2020-12-31 16:22:00,15688.25,15698.5,15690.0,8.5,1.7142857142857142,376355,15688.25,0.0,0.0,BE,1.25,5.0,10.0,7
2021-01-04,LON,LONG,2021-01-04 10:00:00,15777.0,15771.5,15751.25,20.25,3.267857142857143,30296,15777.0,0.0,0.0,TRAIL_2.0R,3.75,20.5,10.0,30
2021-01-04,NY,SHORT,2021-01-04 16:09:00,15782.0,15797.0,15782.5,14.5,2.4642857142857144,30657,15782.0,0.0,0.0,BE,3.75,22.25,10.0,22
2021-01-05,LON,LONG,2021-01-05 10:32:00,15557.25,15551.25,15485.5,65.75,5.607142857142857,31674,15544.789682539682,-12.460317460318038,-1.0000000000000464,SL_INITIAL,12.75,3.0,12.46031746031746,11
2021-01-05,NY,SHORT,2021-01-05 16:00:00,15458.0,15490.0,15458.75,31.25,7.267857142857143,31998,15474.150793650793,-16.150793650793275,-0.9999999999999767,SL_INITIAL,18.0,1.5,16.150793650793652,7
2021-01-06,LON,SHORT,2021-01-06 10:01:00,15406.5,15493.5,15406.75,86.75,11.071428571428571,33000,15431.103174603175,-24.60317460317492,-1.0000000000000129,SL_INITIAL,32.0,6.25,24.603174603174605,3
2021-01-06,NY,SHORT,2021-01-06 16:35:00,15400.5,15477.0,15401.25,75.75,19.767857142857142,33393,15444.42857142857,-43.92857142857065,-0.9999999999999823,SL_INITIAL,47.5,3.0,43.92857142857142,2
2021-01-07,LON,SHORT,2021-01-07 10:06:00,15538.5,15577.0,15543.0,34.0,7.0,34400,15517.85,20.649999999999636,1.3274999999999766,TRAIL_2.0R,5.0,33.75,15.555555555555555,33
