date,session,direction,entry_ts,entry_px,proba,atr,exit_px,pts,r_mult,reason,mae,mfe,risk,bars_held,pnl_usd
2021-02-05,NY,SHORT,2021-02-05 16:35:00,16404.5,0.7933,9.32,16404.5,0.0,0.0,BE,0.5,15.5,8.0,1,0.0
2021-02-08,LON,LONG,2021-02-08 08:00:00,16520.25,0.7893,2.34,16520.25,0.0,0.0,BE,2.5,7.75,8.0,26,0.0
2021-02-09,LON,LONG,2021-02-09 08:00:00,16524.0,0.7893,1.96,16516.0,-8.0,-1.0,SL_INITIAL,10.5,3.5,8.0,61,-160.0
2021-02-09,NY,LONG,2021-02-09 15:24:00,16502.25,0.7937,2.5,16502.25,0.0,0.0,BE,3.75,7.25,8.0,16,0.0
2021-02-10,LON,SHORT,2021-02-10 09:04:00,16578.75,0.7904,1.41,16586.75,-8.0,-1.0,SL_INITIAL,9.75,0.0,8.0,24,-160.0
2021-02-10,NY,SHORT,2021-02-10 14:00:00,16568.0,0.7917,3.3,16568.0,0.0,0.0,BE,2.5,4.75,8.0,2,0.0
2021-02-11,LON,SHORT,2021-02-11 08:00:00,16493.5,0.7876,1.32,16501.5,-8.0,-1.0,SL_INITIAL,8.75,1.25,8.0,39,-160.0
2021-02-11,NY,SHORT,2021-02-11 16:39:00,16577.0,0.7933,10.3,16577.0,0.0,0.0,BE,1.75,9.0,8.0,1,0.0
2021-02-12,LON,LONG,2021-02-12 08:00:00,16561.25,0.7878,0.98,16553.25,-8.0,-1.0,SL_INITIAL,9.0,1.25,8.0,15,-160.0
2021-02-12,NY,LONG,2021-02-12 14:00:00,16551.75,0.792,2.14,16551.75,0.0,0.0,BE,0.5,11.75,8.0,11,0.0
2021-02-15,LON,LONG,2021-02-15 08:00:00,16687.0,0.7893,1.46,16687.0,0.0,0.0,BE,0.5,7.25,8.0,41,0.0
2021-02-16,LON,LONG,2021-02-16 08:00:00,16728.75,0.7893,2.62,16728.75,0.0,0.0,BE,3.0,4.75,8.0,53,0.0
2021-02-16,NY,SHORT,2021-02-16 14:00:00,16720.25,0.7917,2.27,16720.25,0.0,0.0,BE,0.0,7.25,8.0,1,0.0
2021-02-17,LON,SHORT,2021-02-17 08:00:00,16602.75,0.7893,2.16,16610.75,-8.0,-1.0,SL_INITIAL,9.25,2.75,8.0,16,-160.0
2021-02-17,NY,SHORT,2021-02-17 14:00:00,16590.75,0.7915,1.98,16590.75,0.0,0.0,BE,7.25,12.25,8.0,36,0.0
2021-02-18,LON,LONG,2021-02-18 10:23:00,16461.25,0.7916,4.96,16461.25,0.0,0.0,BE,3.25,5.25,8.0,1,0.0
2021-02-18,NY,LONG,2021-02-18 14:34:00,16457.5,0.7909,4.29,16449.5,-8.0,-1.0,SL_INITIAL,10.25,2.0,8.0,13,-160.0
2021-02-19,LON,SHORT,2021-02-19 10:03:00,16477.25,0.7907,4.55,16477.25,0.0,0.0,BE,4.25,4.5,8.0,1,0.0
2021-02-19,NY,SHORT,2021-02-19 14:24:00,16547.25,0.7917,2.84,16555.25,-8.0,-1.0,SL_INITIAL,9.25,2.0,8.0,7,-160.0
2021-02-22,LON,SHORT,2021-02-22 08:00:00,16368.0,0.7897,3.54,16368.0,0.0,0.0,BE,3.75,6.25,8.0,1,0.0
2021-02-23,LON,SHORT,2021-02-23 08:00:00,16154.0,0.7893,3.55,16154.0,0.0,0.0,BE,5.0,4.75,8.0,5,0.0
2021-02-23,NY,LONG,2021-02-23 16:52:00,15672.75,0.7933,36.0,15672.75,0.0,0.0,BE,4.25,25.25,20.0,1,0.0
2021-02-24,LON,LONG,2021-02-24 08:00:00,15932.5,0.7897,7.77,15932.5,0.0,0.0,BE,8.0,4.25,8.0,1,0.0
2021-02-24,NY,SHORT,2021-02-24 14:29:00,16097.25,0.7915,9.07,16097.25,0.0,0.0,BE,5.25,5.0,8.0,1,0.0
2021-02-25,LON,SHORT,2021-02-25 08:00:00,16182.0,0.7878,3.34,16182.0,0.0,0.0,BE,6.0,4.25,8.0,8,0.0
2021-02-25,NY,LONG,2021-02-25 16:39:00,16131.0,0.7933,17.39,16119.69,-11.31,-1.0,SL_INITIAL,14.0,1.0,11.31,1,-226.20000000000002
2021-02-26,LON,SHORT,2021-02-26 08:00:00,15544.25,0.7906,9.84,15544.25,0.0,0.0,BE,5.0,6.5,8.0,1,0.0
2021-02-26,NY,SHORT,2021-02-26 14:00:00,15607.75,0.7912,12.68,15615.99,-8.24,-1.0,SL_INITIAL,11.0,0.25,8.24,1,-164.8
2021-03-01,LON,LONG,2021-03-01 08:00:00,15902.25,0.7893,3.95,15902.25,0.0,0.0,BE,4.25,4.25,8.0,1,0.0
2021-03-01,NY,SHORT,2021-03-01 14:00:00,15909.5,0.7917,6.88,15909.5,0.0,0.0,BE,0.25,11.5,8.0,1,0.0
2021-03-02,LON,LONG,2021-03-02 08:00:00,16065.0,0.7883,4.04,16084.41,19.41,2.426,TRAIL_2.4R,7.25,24.25,8.0,8,388.2
2021-03-02,NY,LONG,2021-03-02 14:00:00,16074.75,0.7922,5.12,16074.75,0.0,0.0,BE,1.5,7.0,8.0,1,0.0
2021-03-03,LON,SHORT,2021-03-03 08:00:00,15990.75,0.7893,2.77,15976.65,14.1,1.762,WIN_SMALL,0.75,18.25,8.0,11,282.0
2021-03-03,NY,SHORT,2021-03-03 14:00:00,15993.25,0.7917,3.91,15977.87,15.38,1.923,WIN_SMALL,5.5,21.25,8.0,12,307.6
2021-03-04,LON,SHORT,2021-03-04 08:00:00,15420.0,0.7893,6.21,15420.0,0.0,0.0,BE,0.25,9.25,8.0,1,0.0
2021-03-04,NY,SHORT,2021-03-04 14:20:00,15509.0,0.7903,6.62,15509.0,0.0,0.0,BE,2.0,6.25,8.0,1,0.0
2021-03-05,LON,SHORT,2021-03-05 08:00:00,15314.5,0.7893,7.3,15314.5,0.0,0.0,BE,4.0,8.25,8.0,1,0.0
2021-03-05,NY,LONG,2021-03-05 14:00:00,15292.25,0.7922,7.5,15292.25,0.0,0.0,BE,2.5,10.5,8.0,1,0.0
2021-03-08,LON,LONG,2021-03-08 08:00:00,15381.75,0.7897,7.43,15381.75,0.0,0.0,BE,1.5,15.75,8.0,1,0.0
2021-03-08,NY,LONG,2021-03-08 14:11:00,15358.0,0.7907,11.82,15350.0,-8.0,-1.0,SL_INITIAL,11.25,3.25,8.0,3,-160.0
2021-03-09,LON,SHORT,2021-03-09 08:00:00,15284.75,0.7893,5.84,15284.75,0.0,0.0,BE,0.25,7.75,8.0,1,0.0
